,Date,Open,High,Low,Close,Adj Close,Volume,nasdaq,snp,djia,ftse100,nikkei225,sensex,russell2000,hangseng,sse,oil,gold,vix,usdx,amzn,aapl,msft
2570,2022-03-21,136.847504,137.582504,134.611496,136.4785,136.4785,26632000,13838.459961,4461.18,34552.99,7442.39,,57292.49,2065.94,21221.339844,3253.689941,112.12,"1,928.60",23.530001,98.5,161.491501,165.380005,299.160004
2571,2022-03-22,136.5,141.5,136.5,140.277496,140.277496,29776000,14108.820313,4511.61,34807.46,7476.72,27224.109375,57989.3,2088.34,21889.279297,3259.860107,111.76,"1,920.70",22.940001,98.489998,164.889008,168.820007,304.059998
2572,2022-03-23,139.138504,140.024994,138.166504,138.503494,138.503494,25302000,13922.599609,4456.24,34358.5,7460.63,28040.160156,57684.82,2052.21,22154.080078,3271.030029,114.93,"1,936.60",23.57,98.620003,163.408005,170.210007,299.48999
2573,2022-03-24,139.272507,141.3965,138.039398,141.311996,141.311996,20544000,14191.839844,4520.16,34707.94,7467.38,28110.390625,57595.68,2075.44,21945.949219,3250.26001,112.34,"1,961.60",21.67,98.790001,163.649506,174.070007,304.100006
2574,2022-03-25,141.753998,141.959503,139.699493,141.5215,141.5215,19270000,14169.299805,4543.06,34861.24,7483.35,28149.839844,57362.2,2077.98,21404.880859,3212.23999,113.9,"1,953.80",20.809999,98.809998,164.773499,174.720001,303.679993
2575,2022-03-28,140.684494,141.976501,139.828156,141.949997,141.949997,23774000,14354.900391,4575.52,34955.89,7473.14,27943.890625,57593.49,2078.06,21684.970703,3214.5,105.96,"1,939.60",19.629999,99.089996,168.990494,175.600006,310.700012
2576,2022-03-29,143.160507,144.162506,142.483994,143.25,143.25,28678000,14619.639648,4631.6,35294.19,7537.25,28252.419922,57943.65,2133.1,21927.630859,3203.939941,104.24,"1,912.00",18.9,98.400002,169.315002,178.960007,315.410004
2577,2022-03-30,142.869995,143.480499,142.167999,142.644501,142.644501,21046000,14442.269531,4602.45,35228.81,7578.75,28027.25,58683.99,2091.07,22232.029297,3266.600098,107.82,"1,933.50",19.33,97.790001,166.300995,177.770004,313.859985
2578,2022-03-31,142.448502,142.644501,139.619003,139.649506,139.649506,29516000,14220.519531,4530.41,34678.35,7515.68,27821.429688,58568.51,2070.13,21996.849609,3252.199951,100.28,"1,949.20",20.559999,98.309998,162.997498,174.610001,308.309998
2579,2022-04-01,140.009995,140.949997,138.796997,140.699997,140.699997,23480000,14261.5,4793.54,34818.27,7537.9,27665.980469,59855.93,2091.11,22039.550781,3282.719971,99.27,"1,919.10",19.629999,98.629997,163.559998,174.309998,309.420013
2580,2022-04-04,140.824493,144.043747,140.824493,143.642502,143.642502,19076000,14532.549805,4582.64,34921.88,7558.92,27736.470703,60611.74,2095.44,22502.310547,,103.28,"1,929.20",18.57,98.989998,168.346497,178.440002,314.970001
2581,2022-04-05,143.399506,143.589996,140.943497,141.063004,141.063004,19256000,14204.169922,4300.17,34641.18,7613.72,27787.980469,55669.03,2046.04,,,101.96,"1,922.90",21.030001,99.470001,164.054993,175.059998,310.880005
2582,2022-04-06,139.161499,139.848495,136.418106,137.175995,137.175995,23574000,13888.820313,,34496.51,7587.7,27350.300781,,2016.94,22080.519531,3283.429932,96.23,"1,918.40",22.1,99.599998,158.755997,171.830002,299.5
2583,2022-04-07,136.617996,137.701508,134.857254,136.464996,136.464996,19448000,13897.299805,,34583.57,7551.81,26888.570313,53234.77,2009.8,21808.980469,3236.699951,96.03,"1,933.80",21.549999,99.75,157.7845,172.139999,301.369995
2584,2022-04-08,136.25,136.25,133.752502,134.010498,134.010498,16434000,13711.0,4151.94,34721.12,7669.56,26985.800781,58298.8,1994.56,21872.009766,3251.850098,98.26,"1,941.60",21.16,99.800003,154.460495,170.089996,296.970001
2585,2022-04-11,132.899994,132.939194,129.617493,129.796494,129.796494,24188000,13411.959961,3770.55,34308.08,7618.31,26821.519531,60950.36,1980.33,21208.300781,3167.129883,94.29,"1,944.30",24.370001,99.93,151.121994,165.75,285.26001
2586,2022-04-12,132.423492,132.423492,127.575996,128.374496,128.374496,23004000,13371.570313,,34220.36,7576.66,26334.980469,,1986.94,21319.130859,3213.330078,100.6,"1,972.10",24.26,100.290001,150.787506,167.660004,282.059998
2587,2022-04-13,128.626495,130.655746,128.438599,130.285995,130.285995,19542000,13643.589844,4446.59,34564.59,7580.8,26843.490234,58338.93,2025.1,21374.369141,3186.820068,104.25,"1,981.00",21.82,99.879997,155.541,170.399994,287.619995
2588,2022-04-14,130.649506,130.710251,127.111504,127.252998,127.252998,23484000,13351.080078,4392.59,34451.23,7616.38,27172.0,,2004.98,21518.080078,3225.639893,106.95,"1,970.90",22.700001,100.32,151.706497,165.289993,279.829987
2589,2022-04-18,127.410004,128.712006,126.578453,127.960999,127.960999,14918000,13332.360352,4391.69,34411.69,,26799.710938,57166.74,1990.13,,3195.52002,108.21,"1,982.90",22.17,100.779999,152.785004,165.070007,280.519989
2590,2022-04-19,128.076996,130.903748,127.4515,130.531006,130.531006,22720000,13619.660156,4462.21,34911.2,7601.28,26985.089844,56463.15,2030.77,21027.759766,3194.030029,102.56,"1,955.70",21.370001,100.959999,158.115494,167.399994,285.299988
2591,2022-04-20,131.283997,131.923492,127.894051,128.245499,128.245499,22610000,13453.070313,4459.45,35160.79,7629.22,27217.849609,57037.5,2038.18,20944.669922,3151.050049,102.75,"1,952.30",20.32,100.389999,153.998001,167.229996,286.359985
2592,2022-04-21,129.350006,130.307495,124.650002,124.9375,124.9375,30158000,13174.650391,4393.66,34792.76,7627.95,27553.060547,57911.68,1991.46,20682.220703,3079.810059,103.79,"1,944.90",22.68,100.580002,148.296005,166.419998,280.809998
2593,2022-04-22,125.0,125.452003,119.140503,119.613998,119.613998,46410000,12839.290039,4271.78,33811.4,7521.68,27105.259766,57197.15,1940.66,20638.519531,3086.919922,102.07,"1,931.00",28.209999,101.220001,144.350006,161.789993,274.029999
2594,2022-04-25,119.429497,123.278,118.769249,123.25,123.25,34522000,13004.849609,4296.12,34049.46,7380.54,26590.779297,56579.89,1954.2,19869.339844,2928.51001,98.54,"1,893.20",27.02,101.75,146.074005,162.880005,280.720001
2595,2022-04-26,122.75,122.75,119.16185,119.505997,119.505997,49394000,12490.740234,4175.2,33240.18,7386.19,26700.109375,57356.61,1890.47,19934.710938,2886.429932,101.7,"1,901.40",33.52,102.300003,139.391006,156.800003,270.220001
2596,2022-04-27,114.373001,117.5,113.124252,115.0205,115.0205,62238000,12488.929688,4183.96,33301.93,7425.61,26386.630859,56819.39,1884.04,19946.359375,2958.280029,102.02,"1,885.90",31.6,102.949997,138.167007,156.570007,283.220001
2597,2022-04-28,117.114998,120.438499,115.143898,119.411499,119.411499,36790000,12871.530273,4287.5,33916.39,7509.19,26847.900391,57521.06,1917.94,20276.169922,2975.47998,105.36,"1,888.70",29.99,103.620003,144.596497,163.639999,289.630005
2598,2022-04-29,117.578003,118.959999,114.694,114.966499,114.966499,33694000,12334.639648,4131.93,32977.21,7544.55,,57060.87,1864.1,21089.390625,3047.060059,104.69,"1,909.30",33.400002,102.959999,124.281502,157.649994,277.519989
2599,2022-05-02,113.906502,117.3395,113.399498,117.156998,117.156998,30280000,12536.019531,,33061.5,,26818.529297,,1882.91,,,105.17,"1,861.80",32.34,103.739998,124.5,157.960007,284.470001
2600,2022-05-03,116.764999,119.300003,116.626999,118.129501,118.129501,21216000,12563.759766,,33128.79,7561.33,,,1898.86,21101.890625,,102.41,"1,868.80",29.25,103.470001,124.253502,159.479996,281.779999
2601,2022-05-04,118.003502,123.142998,115.738503,122.574997,122.574997,33232000,12964.860352,4525.12,34061.06,7493.45,,60176.5,1949.92,20869.519531,,107.81,"1,867.00",25.42,102.589996,125.928497,166.020004,289.980011
2602,2022-05-05,120.220497,121.233253,115.182503,116.746498,116.746498,43090000,12317.69043,4146.87,32997.97,7503.27,,55702.23,1871.15,20793.400391,3067.76001,108.26,"1,874.00",31.200001,103.75,116.406998,156.770004,277.350006
2603,2022-05-06,115.518997,117.498497,114.142998,115.660004,115.660004,35310000,12144.660156,,32899.37,7387.94,27003.560547,,1839.57,20001.960938,3001.560059,109.77,"1,881.20",30.190001,103.660004,114.772499,157.279999,274.730011
2604,2022-05-09,113.303497,115.562897,112.551498,113.084,113.084,34520000,11623.25,,32245.7,7216.58,26319.339844,59245.98,1762.08,,3004.139893,103.09,"1,857.10",34.75,103.650002,108.789001,152.059998,264.579987
2605,2022-05-10,116.040497,116.691002,113.383301,114.584503,114.584503,31158000,11737.669922,3783.28,32160.74,7243.22,26167.099609,,1761.79,19633.689453,3035.840088,99.76,"1,839.90",32.990002,103.919998,108.859001,154.509995,269.5
2606,2022-05-11,113.710503,116.670998,113.650002,113.960999,113.960999,36502000,11364.240234,,31834.11,7347.66,26213.640625,,1718.14,19824.570313,3058.699951,105.71,"1,852.60",32.560001,103.849998,105.372002,146.5,260.549988
2607,2022-05-12,111.938004,114.856499,110.113503,113.161003,113.161003,41464000,11370.959961,3998.84,31730.3,7233.34,25748.720703,62834.6,1739.38,19380.339844,3054.98999,106.13,"1,823.80",31.77,104.849998,106.930496,142.559998,255.350006
2608,2022-05-13,114.845497,118.084999,114.0,116.515503,116.515503,29738000,11805.0,4023.89,32196.66,7418.15,26427.650391,52793.62,1792.67,19898.769531,3084.280029,110.49,"1,807.40",28.870001,104.559998,113.055,147.110001,261.119995
2609,2022-05-16,115.384003,116.607498,114.334999,114.792503,114.792503,23282000,11662.790039,4008.01,32223.42,7464.8,26547.050781,52973.84,1783.43,19950.210938,3073.75,114.2,"1,813.50",27.469999,104.190002,110.810501,145.539993,261.5
2610,2022-05-17,117.227501,117.227501,115.337502,116.7015,116.7015,21576000,11984.519531,4088.85,32654.59,7518.35,26659.75,54318.47,1840.3,20602.519531,3093.699951,112.4,"1,818.20",26.1,103.360001,115.3685,149.240005,266.820007
2611,2022-05-18,115.237503,115.695648,112.141998,112.401001,112.401001,27982000,11418.150391,3923.68,31490.07,7438.09,26911.199219,54208.53,1774.85,20644.279297,3085.97998,109.59,"1,815.90",30.959999,103.809998,107.112503,140.820007,254.080002
2612,2022-05-19,111.841003,113.587502,110.468002,110.745499,110.745499,29192000,11388.5,3900.79,31253.13,7302.74,26402.839844,52792.23,1776.22,20120.679688,3096.959961,112.21,"1,841.20",29.35,102.720001,107.319,137.350006,253.139999
2613,2022-05-20,112.085503,112.550003,106.373001,109.313004,109.313004,37586000,11354.620117,3901.36,31261.9,7389.98,26739.029297,54326.39,1773.27,20717.240234,3146.570068,113.23,"1,841.80",29.43,103.150002,107.591003,137.589996,252.559998
2614,2022-05-23,110.103996,112.005501,109.154251,111.666496,111.666496,31558000,11535.269531,3973.75,31880.24,7513.44,27001.519531,54288.61,1792.76,20470.060547,3146.860107,110.29,"1,847.80",28.48,102.080002,107.556999,143.110001,260.649994
2615,2022-05-24,106.377502,106.394997,102.208,105.926003,105.926003,60386000,11264.450195,3941.48,31928.62,7484.35,26748.140625,54052.61,1764.83,20112.099609,3070.929932,109.77,"1,865.10",29.450001,101.860001,104.099998,140.360001,259.619995
2616,2022-05-25,105.141998,106.544701,104.21125,105.8395,105.8395,37900000,11434.740234,3978.73,32120.28,7522.75,26677.800781,53749.26,1799.16,20171.269531,3107.459961,110.33,"1,846.20",28.370001,102.059998,106.775002,140.520004,262.519989
2617,2022-05-26,106.050499,108.955254,105.487999,108.295998,108.295998,30288000,11740.650391,4057.84,32637.19,7564.92,26604.839844,54252.53,1838.24,20116.199219,3123.110107,114.09,"1,847.40",27.5,101.830002,111.077499,143.779999,265.899994
2618,2022-05-27,109.788498,112.867996,109.550003,112.799004,112.799004,29924000,12131.129883,4158.24,33212.96,7585.46,26781.679688,54884.66,1887.9,20697.359375,3130.23999,115.07,"1,851.30",25.719999,101.669998,115.1465,149.639999,273.23999
2619,2022-05-31,113.079002,116.433502,112.572502,114.039001,114.039001,51302000,12081.389648,4132.15,32990.12,7607.66,27279.800781,55566.41,1864.04,21415.199219,3186.429932,114.67,"1,842.70",26.190001,101.75,120.209503,148.839996,271.869995
2620,2022-06-01,114.931503,117.399002,113.550499,114.137001,114.137001,28630000,11994.459961,4696.05,32813.23,7532.95,27457.890625,59601.84,1854.82,21294.939453,3182.159912,115.26,"1,843.30",25.690001,102.550003,121.683998,148.710007,272.420013
2621,2022-06-02,114.188004,117.898003,113.307999,117.746002,117.746002,27472000,12316.900391,,33248.28,,27413.880859,,1897.67,21082.130859,3195.459961,116.87,"1,866.50",24.719999,101.769997,125.511002,151.210007,274.579987
2622,2022-06-03,115.9925,116.364502,113.667999,114.564003,114.564003,25052000,12012.730469,,32899.7,,27761.570313,,1883.05,,,118.87,"1,845.40",24.790001,102.139999,122.349998,145.380005,270.019989
2623,2022-06-06,116.7425,119.398499,116.528297,117.010498,117.010498,23786000,12061.370117,4121.43,32915.78,7608.22,27915.890625,55675.32,1889.88,21653.900391,3236.370117,118.5,"1,839.20",25.07,102.440002,124.790001,146.139999,268.75
2624,2022-06-07,115.648003,117.74865,115.125504,117.2295,117.2295,26414000,12175.230469,3845.08,33180.14,7598.93,27943.949219,53750.97,1919.56,21531.669922,3241.76001,119.41,"1,847.50",24.02,102.32,123.0,148.710007,272.5
2625,2022-06-08,116.876503,118.646004,116.696747,117.237999,117.237999,22544000,12086.269531,,32910.9,7593.0,28234.289063,,1891.01,22014.589844,3263.790039,122.11,"1,851.90",23.959999,102.540001,121.18,147.960007,270.410004
2626,2022-06-09,116.341499,118.349998,114.866997,114.917999,114.917999,23142000,11754.230469,3908.19,32272.79,7476.21,28246.529297,59196.99,1850.86,21869.050781,3238.949951,121.51,"1,848.80",26.09,103.220001,116.150002,142.639999,264.790009
2627,2022-06-10,112.78125,113.497002,110.861,111.427498,111.427498,31324000,11340.019531,3744.52,31392.79,7317.52,27824.289063,58222.1,1800.28,21806.179688,3284.830078,120.67,"1,871.50",27.75,104.150002,109.650002,137.130005,252.990005
2628,2022-06-13,107.445999,109.218498,106.588051,106.876503,106.876503,36756000,10809.230469,3749.63,30516.74,7205.81,26987.439453,52846.7,1714.6,21067.580078,3255.550049,120.93,"1,828.00",34.02,105.080002,103.669998,131.880005,242.259995
2629,2022-06-14,106.889999,108.457497,106.351997,107.194,107.194,25480000,10828.349609,3735.48,30364.83,7187.46,26629.859375,52693.57,1707.83,21067.990234,3288.909912,118.93,"1,809.50",32.689999,105.519997,102.309998,132.759995,244.490005
2630,2022-06-15,108.899498,112.063004,108.118752,110.390503,110.390503,33192000,11099.150391,3789.99,30668.53,7273.41,26326.160156,52541.39,1731.14,21308.210938,3305.409912,115.31,"1,815.30",29.620001,105.160004,107.669998,135.429993,251.759995
2631,2022-06-16,108.149498,109.290497,105.792503,106.636002,106.636002,35314000,10646.099609,3666.77,29927.07,7044.98,26431.199219,51495.79,1649.84,20845.429688,3285.379883,117.59,"1,845.70",32.950001,103.629997,103.660004,130.059998,244.970001
2632,2022-06-17,106.535004,109.249496,105.628548,107.865501,107.865501,43516000,10798.349609,3674.84,29888.78,7016.25,25963.0,51360.42,1665.69,21075.0,3316.790039,109.56,"1,835.60",31.129999,104.699997,106.220001,131.559998,247.649994
2633,2022-06-21,109.702003,112.672997,109.293503,112.014999,112.014999,39010000,11069.299805,3764.79,30530.25,7152.05,26246.310547,52532.07,1694.03,21559.589844,3306.719971,110.65,"1,834.60",30.190001,104.440002,108.68,135.869995,253.740005
2634,2022-06-22,111.163002,113.769501,110.724297,112.033997,112.033997,23922000,11053.080078,3759.89,30483.13,7089.22,26149.550781,51822.53,1690.28,21008.339844,3267.199951,106.19,"1,834.30",28.950001,104.199997,108.949997,135.350006,253.130005
2635,2022-06-23,112.949997,113.196503,111.028999,112.684502,112.684502,24710000,11232.19043,3795.73,30677.36,7020.45,26171.25,52265.72,1711.67,21273.869141,3320.149902,104.27,"1,825.70",29.049999,104.43,112.440002,138.270004,258.859985
2636,2022-06-24,113.602997,118.637497,113.602997,118.538002,118.538002,39122000,11607.620117,3911.74,31500.68,7208.81,26491.970703,52727.98,1765.74,21719.060547,3349.75,107.62,"1,826.50",27.23,104.190002,116.459999,141.660004,267.700012
2637,2022-06-27,118.934998,119.25,116.000748,116.622498,116.622498,32840000,11524.549805,3900.11,31438.26,7258.32,26871.269531,53161.28,1771.74,22229.519531,3379.189941,109.57,"1,820.90",26.950001,103.940002,113.220001,141.660004,264.890015
2638,2022-06-28,116.350998,117.856499,112.444,112.571503,112.571503,28232000,11181.540039,3821.55,30946.99,7323.41,27049.470703,53177.45,1738.84,22418.970703,3409.209961,111.76,"1,817.50",28.360001,104.510002,107.400002,137.440002,256.480011
2639,2022-06-29,112.148499,113.664497,111.554001,112.2565,112.2565,18628000,11177.889648,3818.83,31029.31,7312.32,26804.599609,53026.97,1719.37,21996.890625,3361.52002,109.78,"1,813.70",28.16,105.110001,108.919998,139.229996,260.26001
2640,2022-06-30,110.499496,111.329803,107.309998,109.372498,109.372498,38046000,11028.740234,3785.38,30775.43,7169.28,26393.039063,53018.94,1707.99,21859.789063,3398.620117,105.76,"1,804.10",28.709999,104.690002,106.209999,136.720001,256.829987
2641,2022-07-01,108.336998,109.806351,107.105003,109.081001,109.081001,31028000,11127.849609,4677.03,31097.26,7168.65,25935.619141,59744.65,1727.76,,3387.639893,108.43,"1,798.90",26.700001,105.139999,109.559998,138.929993,259.579987
2642,2022-07-05,107.514503,114.052597,106.249496,113.887001,113.887001,36398000,11322.240234,,30967.82,7025.47,26423.470703,,1741.33,21853.070313,3404.030029,99.5,"1,761.80",27.540001,106.5,113.5,141.559998,262.850006
2643,2022-07-06,114.092003,116.351997,112.250504,115.213501,115.213501,28852000,11361.849609,4160.68,31037.68,7107.77,26107.650391,55107.34,1727.55,21586.660156,3355.350098,98.53,"1,734.90",26.73,107.099998,114.330002,142.919998,266.209991
2644,2022-07-07,116.008003,119.862,115.533997,119.306,119.306,32184000,11621.349609,3902.62,31384.55,7189.08,26490.529297,54178.46,1769.6,21643.580078,3364.399902,102.73,"1,737.90",26.08,107.129997,116.330002,146.350006,268.399994
2645,2022-07-08,117.550003,120.434998,117.514,120.168503,120.168503,29082000,11635.30957,,31338.15,7196.24,26517.189453,,1769.37,21725.779297,3356.080078,104.79,"1,740.60",24.639999,107.010002,115.540001,147.039993,267.660004
2646,2022-07-11,118.650002,118.794502,116.234497,116.522499,116.522499,26718000,11372.599609,3806.8,31173.84,7196.59,26812.300781,61185.15,1732.01,21124.199219,3313.580078,104.09,"1,730.00",26.17,108.019997,111.75,144.869995,264.51001
2647,2022-07-12,116.838501,117.849503,114.614998,114.849503,114.849503,24970000,11264.730469,3933.92,30981.33,7209.86,26336.660156,62410.68,1728.18,20844.740234,3281.469971,95.84,"1,723.30",27.290001,108.07,109.220001,145.860001,253.669998
2648,2022-07-13,112.639,115.156998,111.822998,112.186996,112.186996,38958000,11247.580078,3801.78,30772.79,7156.37,26478.769531,53514.15,1726.04,20797.949219,3284.290039,96.3,"1,734.20",26.82,107.959999,110.400002,145.490005,252.720001
2649,2022-07-14,110.825996,111.987503,109.3255,111.440002,111.440002,32366000,11251.19043,3790.38,30630.17,7039.81,26643.390625,53416.15,1707.51,20751.210938,3281.73999,95.78,"1,704.50",26.4,108.540001,110.629997,148.470001,254.080002
2650,2022-07-15,112.962997,114.000504,111.822502,112.766998,112.766998,34330000,11452.419922,3863.16,31288.26,7159.01,26788.470703,53760.78,1744.37,20297.720703,3228.060059,97.59,"1,702.40",24.23,108.059998,113.550003,150.169998,256.720001
2651,2022-07-18,113.440002,114.800003,109.300003,109.910004,109.910004,33354000,11360.049805,3830.85,31072.61,7223.24,,54521.15,1738.42,20846.179688,3278.100098,102.6,"1,709.20",25.299999,107.370003,113.760002,147.070007,254.25
2652,2022-07-19,111.730003,114.809998,110.5,114.620003,114.620003,30992300,11713.150391,3936.69,31827.05,7296.28,26961.679688,54767.62,1799.32,20661.060547,3279.429932,104.22,"1,710.00",24.5,106.68,118.209999,151.0,259.529999
2653,2022-07-20,114.059998,116.330002,113.260002,114.699997,114.699997,26780100,11897.650391,3959.9,31874.84,7264.31,27680.259766,55397.53,1827.95,20890.220703,3304.719971,102.26,"1,699.50",23.879999,107.080002,122.769997,153.039993,262.269989
2654,2022-07-21,115.089996,115.209999,111.910004,115.040001,115.040001,27267800,12059.610352,3998.95,32036.9,7270.51,27803.0,55681.95,1836.69,20574.630859,3272.0,96.35,"1,712.70",23.110001,106.910004,124.629997,155.350006,264.839996
2655,2022-07-22,111.809998,113.18,107.599998,108.360001,108.360001,44455300,11834.110352,3961.63,31899.29,7276.37,27914.660156,56072.23,1806.88,20609.140625,3269.969971,94.7,"1,727.10",23.030001,106.730003,122.419998,154.089996,260.359985
2656,2022-07-25,108.879997,110.580002,107.010002,108.209999,108.209999,28289900,11782.669922,3966.84,31990.04,7306.3,27699.25,55766.22,1817.77,20562.939453,3250.389893,96.7,"1,719.00",23.360001,106.480003,121.139999,152.949997,258.829987
2657,2022-07-26,107.43,107.739998,104.760002,105.440002,105.440002,36626600,11562.570313,3921.05,31761.54,7306.28,27655.210938,55268.49,1805.25,20905.880859,3277.439941,94.98,"1,717.70",24.690001,107.190002,114.809998,151.600006,251.899994
2658,2022-07-27,109.599998,114.400002,108.419998,113.599998,113.599998,41474600,12032.419922,4023.61,32197.59,7348.23,27715.75,55816.32,1848.34,20670.039063,3275.76001,97.26,"1,719.10",23.24,106.449997,120.970001,156.789993,268.73999
2659,2022-07-28,112.800003,114.699997,111.850998,114.589996,114.589996,23303800,12162.589844,4072.43,32529.63,7345.25,27815.480469,56857.79,1873.03,20622.679688,3282.580078,96.42,"1,750.30",22.33,106.349998,122.279999,157.350006,276.410004
2660,2022-07-29,113.400002,116.900002,113.230003,116.639999,116.639999,31336200,12390.69043,4130.29,32845.13,7423.43,27801.640625,57570.25,1885.23,20156.509766,3253.23999,98.62,"1,762.90",21.33,105.900002,134.949997,162.509995,280.73999
2661,2022-08-01,115.529999,117.120003,114.690002,115.480003,115.480003,22856200,12368.980469,,32798.4,7413.42,27993.349609,,1883.31,20165.839844,3259.959961,93.89,"1,769.00",22.84,105.449997,135.389999,161.509995,278.01001
2662,2022-08-02,114.43,117.080002,114.260002,115.900002,115.900002,17911000,12348.759766,4521.54,32396.17,7409.11,27594.730469,57808.58,1882.45,19689.210938,3186.27002,94.42,"1,771.10",23.93,106.239998,134.160004,160.009995,274.820007
2663,2022-08-03,116.339996,119.419998,116.150002,118.779999,118.779999,25302800,12668.160156,4170.7,32812.5,7445.68,27741.900391,53424.09,1908.92,19767.089844,3163.669922,90.66,"1,758.00",21.950001,106.510002,139.520004,166.130005,282.470001
2664,2022-08-04,118.300003,119.5,117.709999,118.870003,118.870003,15757700,12720.580078,4488.28,32726.82,7448.06,27932.199219,59447.18,1906.46,20174.039063,3189.040039,88.54,"1,788.50",21.440001,105.690002,142.570007,165.809998,283.649994
2665,2022-08-05,116.93,118.860001,116.709999,118.220001,118.220001,15615700,12657.549805,,32803.47,7439.74,28175.869141,,1921.82,20201.939453,3227.030029,89.01,"1,772.90",21.15,106.620003,140.800003,165.350006,282.910004
2666,2022-08-08,119.120003,120.860001,117.830002,118.139999,118.139999,17061100,12644.459961,4140.06,32832.54,7482.37,28249.240234,58853.07,1941.21,20045.769531,3236.929932,90.76,"1,786.80",21.290001,106.440002,139.410004,164.869995,280.320007
2667,2022-08-09,117.989998,118.199997,116.559998,117.5,117.5,15424300,12493.929688,4006.18,32774.41,7488.15,27999.960938,59688.22,1912.89,20003.439453,3247.429932,90.5,"1,794.00",21.77,106.370003,137.830002,164.919998,282.299988
2668,2022-08-10,119.589996,121.779999,119.360001,120.650002,120.650002,20497000,12854.799805,,33309.51,7507.11,27819.330078,,1969.25,19610.839844,3230.02002,91.93,"1,795.60",19.74,105.199997,142.690002,169.240005,289.160004
2669,2022-08-11,122.080002,122.339996,119.550003,119.82,119.82,16671600,12779.910156,3828.11,33336.67,7465.91,,,1975.26,20082.429688,3281.669922,94.34,"1,789.70",20.200001,105.089996,140.639999,168.490005,287.019989
2670,2022-08-12,121.160004,122.650002,120.400002,122.650002,122.650002,16121100,13047.19043,3963.51,33761.05,7500.89,28546.980469,62570.68,2016.62,20175.619141,3276.889893,92.09,"1,798.60",19.530001,105.629997,143.550003,172.100006,291.910004
2671,2022-08-15,122.209999,123.260002,121.57,122.879997,122.879997,15525000,13128.049805,4297.14,33912.44,7509.15,28871.779297,,2021.35,20040.859375,3276.090088,89.41,"1,781.40",19.950001,106.550003,143.179993,173.190002,293.470001
2672,2022-08-16,122.32,123.227997,121.535004,122.510002,122.510002,15626200,13102.549805,4305.2,34152.01,7536.06,28868.910156,59842.21,2020.53,19830.519531,3277.879883,86.53,"1,773.20",19.690001,106.5,144.779999,173.029999,292.709991
2673,2022-08-17,120.93,122.150002,120.199997,120.32,120.32,17589200,12938.120117,4274.04,33980.32,7515.75,29222.769531,60260.13,1987.31,19922.449219,3292.530029,88.11,"1,760.30",19.9,106.57,142.100006,174.550003,291.320007
2674,2022-08-18,120.230003,121.690002,119.550003,120.860001,120.860001,15652000,12965.339844,4283.74,33999.04,7541.85,28942.140625,60298.0,2000.73,19763.910156,3277.540039,90.5,"1,755.30",19.559999,107.480003,142.300003,174.149994,290.170013
2675,2022-08-19,119.870003,120.0,117.669998,118.120003,118.120003,20187000,12705.219727,4228.48,33706.74,7550.37,28930.330078,59646.15,1957.35,19773.029297,3258.080078,90.77,"1,747.60",20.6,108.169998,138.229996,171.520004,286.149994
2676,2022-08-22,116.099998,116.5,114.669998,115.07,115.07,19316000,12381.570313,4137.99,33063.61,7533.79,28794.5,58773.87,1915.74,19656.980469,3277.790039,90.23,"1,734.00",23.799999,109.050003,133.220001,167.570007,277.75
2677,2022-08-23,114.32,115.93,114.300003,114.769997,114.769997,14390700,12381.299805,4128.73,32909.59,7488.11,28452.75,59031.3,1919.14,19503.25,3276.219971,93.74,"1,746.80",24.110001,108.620003,133.619995,167.229996,276.440002
2678,2022-08-24,114.449997,115.717003,113.779999,114.699997,114.699997,16051200,12431.530273,4140.77,32969.23,7471.51,28313.470703,59085.43,1935.29,19268.740234,3215.199951,94.89,"1,747.80",22.82,108.68,133.800003,167.529999,275.790009
2679,2022-08-25,115.150002,117.779999,115.050003,117.699997,117.699997,14874700,12639.269531,4199.12,33291.78,7479.74,28479.009766,58774.72,1964.64,19968.380859,3246.25,92.52,"1,757.70",21.780001,108.470001,137.279999,170.029999,278.850006
2680,2022-08-26,115.809998,116.599998,111.220001,111.300003,111.300003,31698700,12141.709961,4057.66,32283.4,7427.31,28641.380859,58833.87,1899.83,20170.039063,3236.219971,93.06,"1,736.10",25.559999,108.800003,130.75,163.619995,268.089996
2681,2022-08-29,110.779999,111.959999,109.809998,110.339996,110.339996,20386100,12017.669922,4030.61,32098.99,,27878.960938,57972.62,1882.94,20023.220703,3240.72998,97.01,"1,736.60",26.209999,108.839996,129.789993,161.380005,265.230011
2682,2022-08-30,111.029999,111.370003,108.800003,109.910004,109.910004,20548200,11883.139648,3986.16,31790.87,7361.63,28195.580078,59537.07,1855.59,19949.029297,3227.219971,91.64,"1,723.20",26.209999,108.769997,128.729996,158.910004,262.970001
2683,2022-08-31,111.629997,111.769997,109.050003,109.150002,109.150002,25898000,11816.200195,3955.0,31510.43,7284.15,28091.529297,,1844.12,19954.390625,3202.139893,89.55,"1,712.80",25.870001,108.699997,126.769997,157.220001,261.470001
2684,2022-09-01,109.199997,111.220001,108.190002,110.550003,110.550003,22784400,11785.129883,,31656.42,7148.5,27661.470703,,1822.82,19597.310547,3184.97998,86.61,"1,696.60",25.559999,109.690002,127.82,157.960007,260.399994
