Date,Open,High,Low,Close,Adj Close,Volume
02-06-2020,"1,743.00","1,745.50","1,721.80","1,725.20","1,725.20",741
03-06-2020,"1,726.30","1,726.30","1,684.50","1,697.80","1,697.80","2,755"
04-06-2020,"1,694.50","1,718.90","1,694.50","1,718.90","1,718.90",807
05-06-2020,"1,711.80","1,711.80","1,668.60","1,676.20","1,676.20","1,502"
08-06-2020,"1,679.10","1,699.40","1,675.90","1,698.30","1,698.30",587
09-06-2020,"1,694.60","1,720.90","1,692.00","1,714.70","1,714.70",690
10-06-2020,"1,716.10","1,740.80","1,711.90","1,713.30","1,713.30",718
11-06-2020,"1,737.20","1,744.10","1,720.00","1,732.00","1,732.00",347
12-06-2020,"1,724.90","1,743.00","1,724.90","1,729.30","1,729.30",318
15-06-2020,"1,730.00","1,730.00","1,703.30","1,720.30","1,720.30",188
16-06-2020,"1,726.30","1,729.60","1,722.40","1,729.60","1,729.60",22
17-06-2020,"1,714.70","1,729.20","1,714.70","1,729.20","1,729.20",51
18-06-2020,"1,730.50","1,734.10","1,717.30","1,724.80","1,724.80",110
19-06-2020,"1,723.70","1,750.70","1,723.50","1,745.90","1,745.90","1,329"
22-06-2020,"1,755.20","1,767.60","1,750.50","1,756.70","1,756.70","1,356"
23-06-2020,"1,755.40","1,776.30","1,754.20","1,772.10","1,772.10",666
24-06-2020,"1,778.30","1,783.10","1,764.50","1,765.80","1,765.80",961
25-06-2020,"1,761.70","1,764.80","1,759.80","1,762.10","1,762.10",207
26-06-2020,"1,766.00","1,772.50","1,764.70","1,772.50","1,772.50",640
29-06-2020,"1,779.80","1,780.20","1,774.30","1,774.80","1,774.80",584
30-06-2020,"1,777.30","1,793.20","1,774.40","1,793.00","1,793.00",986
01-07-2020,"1,793.60","1,798.00","1,765.80","1,773.20","1,773.20",331
02-07-2020,"1,773.40","1,784.00","1,768.70","1,784.00","1,784.00",215
06-07-2020,"1,788.20","1,790.10","1,788.20","1,788.50","1,788.50",172
07-07-2020,"1,789.30","1,804.20","1,783.30","1,804.20","1,804.20",751
08-07-2020,"1,801.50","1,817.90","1,801.50","1,815.50","1,815.50",209
09-07-2020,"1,816.10","1,819.80","1,799.20","1,799.20","1,799.20",396
10-07-2020,"1,805.50","1,805.50","1,797.70","1,798.20","1,798.20",236
13-07-2020,"1,805.00","1,811.00","1,805.00","1,811.00","1,811.00",164
14-07-2020,"1,791.00","1,811.50","1,791.00","1,810.60","1,810.60",339
15-07-2020,"1,806.10","1,813.50","1,806.10","1,811.40","1,811.40",167
16-07-2020,"1,810.90","1,810.90","1,794.30","1,798.70","1,798.70",146
17-07-2020,"1,798.50","1,810.10","1,798.50","1,808.30","1,808.30",24
20-07-2020,"1,807.00","1,817.30","1,807.00","1,815.90","1,815.90",89
21-07-2020,"1,822.00","1,842.40","1,822.00","1,842.40","1,842.40",117
22-07-2020,"1,858.10","1,867.00","1,854.70","1,864.10","1,864.10",213
23-07-2020,"1,868.70","1,890.30","1,868.50","1,889.10","1,889.10",133
24-07-2020,"1,884.30","1,897.30","1,884.30","1,897.30","1,897.30",474
27-07-2020,"1,901.70","1,938.00","1,901.50","1,931.00","1,931.00",364
28-07-2020,"1,931.50","1,944.70","1,928.60","1,944.70","1,944.70",825
29-07-2020,"1,953.20","1,953.50","1,952.60","1,953.50","1,953.50","2,09,835"
30-07-2020,"1,963.40","1,965.10","1,930.00","1,942.30","1,942.30","28,853"
31-07-2020,"1,948.60","1,981.10","1,948.00","1,962.80","1,962.80","2,914"
03-08-2020,"1,984.30","1,984.30","1,955.50","1,966.00","1,966.00",683
04-08-2020,"1,971.00","2,016.20","1,968.80","2,001.20","2,001.20","2,010"
05-08-2020,"2,024.00","2,050.20","2,011.00","2,031.10","2,031.10","1,422"
06-08-2020,"2,045.50","2,063.00","2,040.00","2,051.50","2,051.50",294
07-08-2020,"2,040.10","2,055.00","2,009.60","2,010.10","2,010.10",808
10-08-2020,"2,026.40","2,043.80","2,017.50","2,024.40","2,024.40",233
11-08-2020,"2,012.40","2,016.00","1,904.00","1,932.60","1,932.60",971
12-08-2020,"1,923.00","1,946.60","1,871.60","1,934.90","1,934.90",404
13-08-2020,"1,921.50","1,957.40","1,916.90","1,956.70","1,956.70",71
14-08-2020,"1,938.70","1,947.40","1,937.00","1,937.00","1,937.00",201
17-08-2020,"1,949.60","1,985.00","1,949.60","1,985.00","1,985.00",97
18-08-2020,"2,001.10","2,002.80","1,972.10","1,999.40","1,999.40",92
19-08-2020,"1,980.00","1,980.00","1,938.70","1,958.70","1,958.70",347
20-08-2020,"1,941.20","1,948.30","1,922.30","1,933.80","1,933.80",106
21-08-2020,"1,941.00","1,945.00","1,908.90","1,934.60","1,934.60",184
24-08-2020,"1,930.20","1,940.00","1,922.20","1,927.70","1,927.70",85
25-08-2020,"1,927.50","1,928.50","1,911.80","1,911.80","1,911.80",176
26-08-2020,"1,909.70","1,950.80","1,909.70","1,940.70","1,940.70",287
27-08-2020,"1,948.90","1,972.50","1,921.60","1,921.60","1,921.60","2,303"
28-08-2020,"1,927.10","1,971.30","1,922.50","1,964.60","1,964.60",778
31-08-2020,"1,970.00","1,971.30","1,953.30","1,967.60","1,967.60",158
01-09-2020,"1,961.70","1,986.30","1,961.70","1,968.20","1,968.20",186
02-09-2020,"1,967.30","1,967.30","1,934.40","1,934.40","1,934.40",71
03-09-2020,"1,937.10","1,938.80","1,923.00","1,927.60","1,927.60",179
04-09-2020,"1,927.90","1,939.70","1,917.70","1,923.90","1,923.90",607
08-09-2020,"1,930.90","1,937.90","1,903.10","1,933.00","1,933.00",271
09-09-2020,"1,926.90","1,946.20","1,924.60","1,944.70","1,944.70",219
10-09-2020,"1,944.10","1,962.70","1,944.10","1,954.20","1,954.20",722
11-09-2020,"1,944.00","1,949.50","1,937.80","1,937.80","1,937.80",73
14-09-2020,"1,946.30","1,953.10","1,943.00","1,953.10","1,953.10",55
15-09-2020,"1,955.80","1,968.50","1,955.80","1,956.30","1,956.30",74
16-09-2020,"1,961.30","1,961.40","1,956.70","1,960.20","1,960.20",124
17-09-2020,"1,939.00","1,946.00","1,933.70","1,940.00","1,940.00",67
18-09-2020,"1,950.50","1,952.10","1,949.00","1,952.10","1,952.10",38
21-09-2020,"1,946.20","1,946.20","1,883.40","1,901.20","1,901.20",52
22-09-2020,"1,913.10","1,913.10","1,898.60","1,898.60","1,898.60",331
23-09-2020,"1,875.50","1,875.50","1,859.90","1,859.90","1,859.90",5
24-09-2020,"1,851.50","1,868.30","1,851.50","1,868.30","1,868.30",365
25-09-2020,"1,856.30","1,857.70","1,856.30","1,857.70","1,857.70",4
28-09-2020,"1,872.80","1,872.80","1,872.80","1,872.80","1,872.80","10,455"
29-09-2020,"1,876.50","1,895.40","1,872.40","1,894.30","1,894.30","3,283"
30-09-2020,"1,893.00","1,899.70","1,879.80","1,887.50","1,887.50",600
01-10-2020,"1,884.10","1,909.60","1,882.50","1,908.40","1,908.40",730
02-10-2020,"1,893.90","1,913.00","1,893.90","1,900.20","1,900.20",530
05-10-2020,"1,898.90","1,915.60","1,884.70","1,912.50","1,912.50","1,360"
06-10-2020,"1,906.60","1,918.00","1,874.40","1,901.10","1,901.10",968
07-10-2020,"1,874.10","1,889.80","1,873.10","1,883.60","1,883.60",50
08-10-2020,"1,893.00","1,893.00","1,882.70","1,888.60","1,888.60",348
09-10-2020,"1,909.30","1,929.10","1,905.10","1,919.50","1,919.50",580
12-10-2020,"1,924.00","1,926.50","1,921.60","1,922.50","1,922.50",96
13-10-2020,"1,921.90","1,922.20","1,887.00","1,888.50","1,888.50",191
14-10-2020,"1,889.70","1,910.80","1,882.50","1,901.30","1,901.30",33
15-10-2020,"1,897.30","1,906.30","1,889.60","1,903.20","1,903.20",254
16-10-2020,"1,898.50","1,900.80","1,898.50","1,900.80","1,900.80",53
19-10-2020,"1,907.30","1,907.80","1,899.50","1,906.40","1,906.40",43
20-10-2020,"1,901.30","1,910.40","1,896.10","1,910.40","1,910.40",329
21-10-2020,"1,913.60","1,927.30","1,913.60","1,924.60","1,924.60","1,202"
22-10-2020,"1,924.30","1,924.30","1,898.20","1,901.10","1,901.10",899
23-10-2020,"1,899.90","1,913.30","1,896.20","1,902.00","1,902.00",287
26-10-2020,"1,895.50","1,907.00","1,893.50","1,902.70","1,902.70",242
27-10-2020,"1,904.60","1,908.80","1,904.40","1,908.80","1,908.80",176
28-10-2020,"1,870.90","1,876.20","1,870.90","1,876.20","1,876.20",277
29-10-2020,"1,876.10","1,879.80","1,858.80","1,865.60","1,865.60",240
30-10-2020,"1,862.80","1,886.60","1,862.80","1,877.40","1,877.40",725
02-11-2020,"1,872.90","1,894.70","1,872.90","1,890.40","1,890.40",190
03-11-2020,"1,891.50","1,908.50","1,891.50","1,908.50","1,908.50",712
04-11-2020,"1,893.80","1,907.00","1,885.30","1,894.60","1,894.60",782
05-11-2020,"1,901.70","1,948.00","1,901.70","1,945.30","1,945.30",135
06-11-2020,"1,940.80","1,958.80","1,940.80","1,950.30","1,950.30",304
09-11-2020,"1,955.60","1,963.20","1,847.10","1,853.20","1,853.20",745
10-11-2020,"1,879.30","1,885.30","1,871.20","1,875.40","1,875.40",276
11-11-2020,"1,878.80","1,878.80","1,855.50","1,860.70","1,860.70",222
12-11-2020,"1,869.00","1,878.50","1,866.60","1,872.60","1,872.60",220
13-11-2020,"1,877.00","1,890.10","1,876.80","1,885.70","1,885.70",240
16-11-2020,"1,874.60","1,887.30","1,871.00","1,887.30","1,887.30",6
17-11-2020,"1,888.40","1,888.40","1,884.50","1,884.50","1,884.50",59
18-11-2020,"1,873.50","1,873.50","1,873.50","1,873.50","1,873.50",152
19-11-2020,"1,865.80","1,865.80","1,856.00","1,861.10","1,861.10",59
20-11-2020,"1,871.20","1,872.60","1,871.20","1,872.60","1,872.60","1,900"
23-11-2020,"1,834.80","1,837.80","1,829.20","1,837.80","1,837.80",843
24-11-2020,"1,829.30","1,829.30","1,799.30","1,804.80","1,804.80","1,041"
25-11-2020,"1,801.40","1,805.70","1,801.40","1,805.70","1,805.70","2,05,754"
27-11-2020,"1,806.10","1,817.00","1,770.70","1,781.90","1,781.90","71,804"
30-11-2020,"1,785.00","1,787.20","1,762.30","1,775.70","1,775.70","3,145"
01-12-2020,"1,775.00","1,815.90","1,774.90","1,814.10","1,814.10","1,859"
02-12-2020,"1,811.30","1,830.00","1,807.80","1,825.70","1,825.70",771
03-12-2020,"1,829.20","1,842.00","1,825.30","1,836.80","1,836.80","1,765"
04-12-2020,"1,840.70","1,847.60","1,828.20","1,835.90","1,835.90","1,213"
07-12-2020,"1,836.50","1,866.90","1,820.80","1,861.80","1,861.80","1,427"
08-12-2020,"1,863.00","1,875.80","1,861.80","1,870.80","1,870.80",121
09-12-2020,"1,867.10","1,867.10","1,827.00","1,834.60","1,834.60",215
10-12-2020,"1,833.20","1,849.10","1,828.00","1,833.60","1,833.60",177
11-12-2020,"1,838.50","1,846.00","1,829.10","1,839.80","1,839.80",109
14-12-2020,"1,835.50","1,835.70","1,822.70","1,828.70","1,828.70",258
15-12-2020,"1,833.50","1,853.60","1,833.20","1,852.30","1,852.30",961
16-12-2020,"1,856.50","1,864.70","1,850.50","1,856.10","1,856.10","1,090"
17-12-2020,"1,874.20","1,896.20","1,874.20","1,887.20","1,887.20",414
18-12-2020,"1,882.40","1,889.50","1,882.30","1,885.70","1,885.70",276
21-12-2020,"1,884.80","1,908.00","1,869.10","1,879.20","1,879.20",136
22-12-2020,"1,882.20","1,882.20","1,861.00","1,866.60","1,866.60",233
23-12-2020,"1,867.00","1,878.80","1,864.50","1,874.70","1,874.70",82
24-12-2020,"1,877.30","1,879.90","1,875.70","1,879.90","1,879.90",46
28-12-2020,"1,895.50","1,895.80","1,873.70","1,877.20","1,877.20",75
29-12-2020,"1,881.30","1,881.30","1,879.70","1,879.70","1,879.70",343
30-12-2020,"1,879.90","1,895.80","1,877.30","1,891.00","1,891.00",444
31-12-2020,"1,897.00","1,901.30","1,892.70","1,893.10","1,893.10",127
04-01-2021,"1,912.20","1,945.10","1,912.20","1,944.70","1,944.70",154
05-01-2021,"1,941.70","1,952.70","1,941.30","1,952.70","1,952.70",113
06-01-2021,"1,952.00","1,959.90","1,901.50","1,906.90","1,906.90",331
07-01-2021,"1,922.60","1,926.70","1,912.00","1,912.30","1,912.30",122
08-01-2021,"1,908.00","1,908.00","1,834.10","1,834.10","1,834.10",60
11-01-2021,"1,826.50","1,849.60","1,826.50","1,849.60","1,849.60",20
12-01-2021,"1,849.00","1,859.70","1,839.40","1,842.90","1,842.90",176
13-01-2021,"1,858.00","1,858.60","1,853.60","1,853.60","1,853.60",189
14-01-2021,"1,836.70","1,850.70","1,836.70","1,850.30","1,850.30",149
15-01-2021,"1,829.40","1,829.40","1,825.00","1,829.30","1,829.30",31
19-01-2021,"1,802.00","1,842.90","1,802.00","1,839.50","1,839.50",13
20-01-2021,"1,847.80","1,866.60","1,844.40","1,865.90","1,865.90",16
21-01-2021,"1,865.30","1,868.00","1,865.30","1,865.30","1,865.30",6
22-01-2021,"1,854.90","1,855.70","1,852.70","1,855.70","1,855.70",8
25-01-2021,"1,864.70","1,864.70","1,851.80","1,854.90","1,854.90",26
26-01-2021,"1,855.80","1,855.80","1,850.70","1,850.70","1,850.70",59
27-01-2021,"1,844.90","1,844.90","1,844.90","1,844.90","1,844.90","1,95,540"
28-01-2021,"1,843.40","1,862.90","1,831.50","1,837.90","1,837.90","27,283"
29-01-2021,"1,842.00","1,876.00","1,838.70","1,847.30","1,847.30","1,634"
01-02-2021,"1,866.60","1,871.90","1,850.00","1,860.80","1,860.80","1,494"
02-02-2021,"1,859.60","1,861.30","1,827.60","1,830.50","1,830.50","1,293"
03-02-2021,"1,834.80","1,842.40","1,829.80","1,832.20","1,832.20","1,195"
04-02-2021,"1,832.20","1,832.20","1,782.80","1,788.90","1,788.90","2,375"
05-02-2021,"1,794.30","1,813.50","1,790.90","1,810.90","1,810.90","1,278"
08-02-2021,"1,816.30","1,836.70","1,809.00","1,831.90","1,831.90",254
09-02-2021,"1,841.90","1,843.30","1,830.70","1,835.30","1,835.30",184
10-02-2021,"1,842.60","1,851.10","1,837.00","1,840.60","1,840.60",543
11-02-2021,"1,840.50","1,845.00","1,820.90","1,824.90","1,824.90",602
12-02-2021,"1,825.00","1,827.50","1,809.20","1,821.60","1,821.60",259
16-02-2021,"1,820.90","1,823.40","1,787.30","1,797.20","1,797.20","1,141"
17-02-2021,"1,785.80","1,789.70","1,768.80","1,771.10","1,771.10",614
18-02-2021,"1,776.10","1,784.60","1,766.00","1,773.40","1,773.40",587
19-02-2021,"1,764.30","1,787.60","1,764.30","1,775.80","1,775.80",118
22-02-2021,"1,784.00","1,807.80","1,784.00","1,806.70","1,806.70",165
23-02-2021,"1,809.60","1,811.30","1,796.40","1,804.40","1,804.40",569
24-02-2021,"1,805.80","1,805.80","1,796.40","1,796.40","1,796.40","1,500"
25-02-2021,"1,801.50","1,802.00","1,766.70","1,774.40","1,774.40","1,049"
26-02-2021,"1,768.10","1,768.20","1,718.80","1,728.10","1,728.10","1,593"
01-03-2021,"1,737.10","1,747.00","1,720.30","1,722.50","1,722.50",407
02-03-2021,"1,709.40","1,733.10","1,708.70","1,733.10","1,733.10",867
03-03-2021,"1,730.00","1,732.40","1,703.50","1,715.30","1,715.30",501
04-03-2021,"1,706.50","1,717.40","1,700.20","1,700.20","1,700.20",521
05-03-2021,"1,690.60","1,701.00","1,685.00","1,698.00","1,698.00",302
08-03-2021,"1,704.70","1,705.40","1,673.70","1,677.70","1,677.70","1,290"
09-03-2021,"1,686.20","1,717.50","1,685.20","1,716.60","1,716.60",335
10-03-2021,"1,713.60","1,722.90","1,711.00","1,721.50","1,721.50",412
11-03-2021,"1,725.60","1,737.50","1,720.20","1,722.30","1,722.30",18
12-03-2021,"1,715.90","1,722.50","1,699.00","1,719.50","1,719.50",80
15-03-2021,"1,729.50","1,731.90","1,722.80","1,728.90","1,728.90",147
16-03-2021,"1,732.30","1,733.90","1,726.00","1,730.60","1,730.60",729
17-03-2021,"1,735.30","1,750.10","1,725.60","1,726.80","1,726.80",488
18-03-2021,"1,745.80","1,750.30","1,721.80","1,732.20","1,732.20",138
19-03-2021,"1,742.20","1,742.20","1,733.60","1,741.40","1,741.40",13
22-03-2021,"1,737.80","1,737.80","1,737.80","1,737.80","1,737.80",51
23-03-2021,"1,724.70","1,724.70","1,724.70","1,724.70","1,724.70",6
24-03-2021,"1,727.50","1,732.90","1,727.50","1,732.90","1,732.90",26
25-03-2021,"1,732.70","1,733.20","1,724.50","1,724.90","1,724.90",15
26-03-2021,"1,721.30","1,732.20","1,721.30","1,732.20","1,732.20",33
29-03-2021,"1,712.10","1,712.10","1,712.10","1,712.10","1,712.10","1,35,457"
30-03-2021,"1,711.00","1,712.60","1,676.50","1,683.90","1,683.90","25,316"
31-03-2021,"1,683.70","1,713.80","1,676.50","1,713.80","1,713.80",762
01-04-2021,"1,706.80","1,728.80","1,706.40","1,726.50","1,726.50",720
05-04-2021,"1,727.90","1,729.70","1,721.90","1,727.00","1,727.00",275
06-04-2021,"1,726.90","1,744.80","1,726.90","1,741.50","1,741.50",890
07-04-2021,"1,742.70","1,742.70","1,733.70","1,740.10","1,740.10",557
08-04-2021,"1,736.00","1,758.00","1,734.60","1,756.80","1,756.80","1,298"
09-04-2021,"1,750.80","1,750.80","1,733.30","1,743.30","1,743.30",484
12-04-2021,"1,740.80","1,740.80","1,726.70","1,731.20","1,731.20",40
13-04-2021,"1,733.80","1,746.90","1,722.10","1,746.20","1,746.20",367
14-04-2021,"1,741.30","1,745.90","1,732.70","1,734.90","1,734.90","1,037"
15-04-2021,"1,740.10","1,767.90","1,740.10","1,765.40","1,765.40",368
16-04-2021,"1,770.40","1,779.50","1,770.10","1,779.00","1,779.00",625
19-04-2021,"1,782.10","1,788.50","1,769.40","1,769.40","1,769.40",144
20-04-2021,"1,769.30","1,777.30","1,765.50","1,777.30","1,777.30","1,464"
21-04-2021,"1,783.00","1,794.10","1,777.70","1,792.30","1,792.30",250
22-04-2021,"1,794.20","1,794.20","1,779.50","1,781.20","1,781.20",159
23-04-2021,"1,786.10","1,794.50","1,772.00","1,777.00","1,777.00",332
26-04-2021,"1,778.00","1,779.70","1,770.80","1,779.20","1,779.20",549
27-04-2021,"1,780.00","1,782.00","1,777.70","1,778.00","1,778.00",117
28-04-2021,"1,768.20","1,774.00","1,764.60","1,773.20","1,773.20",756
29-04-2021,"1,781.00","1,789.00","1,758.60","1,768.10","1,768.10",196
30-04-2021,"1,771.80","1,771.80","1,763.90","1,767.30","1,767.30",18
03-05-2021,"1,788.50","1,793.00","1,788.50","1,791.40","1,791.40",18
04-05-2021,"1,788.20","1,788.50","1,774.80","1,775.80","1,775.80",182
05-05-2021,"1,781.50","1,784.10","1,779.20","1,784.10","1,784.10",57
06-05-2021,"1,788.90","1,815.50","1,787.60","1,815.50","1,815.50",13
07-05-2021,"1,842.90","1,842.90","1,831.10","1,831.10","1,831.10",2
10-05-2021,"1,835.60","1,845.60","1,835.40","1,837.50","1,837.50",13
11-05-2021,"1,837.20","1,838.10","1,831.60","1,835.90","1,835.90",420
12-05-2021,"1,825.20","1,825.20","1,821.70","1,822.60","1,822.60",3
13-05-2021,"1,814.70","1,826.80","1,814.10","1,823.80","1,823.80",100
14-05-2021,"1,824.50","1,842.90","1,824.50","1,837.90","1,837.90",41
17-05-2021,"1,849.90","1,867.50","1,847.20","1,867.50","1,867.50",13
18-05-2021,"1,870.50","1,870.50","1,867.80","1,867.80","1,867.80",3
19-05-2021,"1,866.40","1,884.90","1,863.60","1,881.30","1,881.30",348
20-05-2021,"1,865.50","1,885.00","1,864.80","1,881.80","1,881.80",85
21-05-2021,"1,872.10","1,876.70","1,872.10","1,876.70","1,876.70",5
24-05-2021,"1,882.10","1,884.60","1,882.10","1,884.60","1,884.60",39
25-05-2021,"1,882.50","1,898.10","1,882.50","1,898.10","1,898.10",56
26-05-2021,"1,901.30","1,901.30","1,901.30","1,901.30","1,901.30","1,70,526"
27-05-2021,"1,896.80","1,903.90","1,888.20","1,895.70","1,895.70","35,794"
28-05-2021,"1,897.50","1,905.40","1,881.90","1,902.50","1,902.50","2,415"
01-06-2021,"1,905.10","1,916.20","1,892.80","1,902.90","1,902.90",640
02-06-2021,"1,899.20","1,908.80","1,896.00","1,907.50","1,907.50","1,267"
03-06-2021,"1,908.80","1,908.80","1,865.00","1,871.20","1,871.20","1,021"
04-06-2021,"1,869.30","1,895.50","1,854.00","1,889.80","1,889.80",367
07-06-2021,"1,890.50","1,899.70","1,883.20","1,896.80","1,896.80",87
08-06-2021,"1,896.50","1,902.90","1,890.00","1,892.20","1,892.20",930
09-06-2021,"1,894.90","1,897.70","1,889.20","1,893.20","1,893.20",148
10-06-2021,"1,887.70","1,899.80","1,871.50","1,894.20","1,894.20",186
11-06-2021,"1,900.90","1,902.30","1,875.20","1,877.40","1,877.40",349
14-06-2021,"1,866.20","1,866.60","1,846.50","1,864.00","1,864.00",41
15-06-2021,"1,866.40","1,867.20","1,854.40","1,854.50","1,854.50",78
16-06-2021,"1,859.40","1,860.10","1,809.20","1,859.50","1,859.50",117
17-06-2021,"1,811.80","1,823.30","1,769.60","1,773.80","1,773.80","1,135"
18-06-2021,"1,775.70","1,792.40","1,767.90","1,767.90","1,767.90",354
21-06-2021,"1,768.80","1,785.20","1,766.80","1,781.80","1,781.80",38
22-06-2021,"1,783.40","1,786.90","1,775.90","1,776.30","1,776.30",101
23-06-2021,"1,780.70","1,793.20","1,780.60","1,782.30","1,782.30",136
24-06-2021,"1,778.90","1,786.40","1,775.60","1,775.60","1,775.60",78
25-06-2021,"1,777.70","1,788.00","1,775.20","1,776.60","1,776.60",35
28-06-2021,"1,779.60","1,779.60","1,779.60","1,779.60","1,779.60",888
29-06-2021,"1,776.80","1,777.10","1,752.10","1,762.80","1,762.80",419
30-06-2021,"1,761.10","1,770.80","1,759.20","1,770.80","1,770.80",51
01-07-2021,"1,775.70","1,781.20","1,768.80","1,775.90","1,775.90",44
02-07-2021,"1,778.70","1,787.90","1,778.30","1,782.60","1,782.60",23
06-07-2021,"1,786.70","1,809.80","1,786.70","1,793.50","1,793.50",332
07-07-2021,"1,798.70","1,808.40","1,797.20","1,801.50","1,801.50",244
08-07-2021,"1,797.00","1,818.50","1,797.00","1,799.60","1,799.60",148
09-07-2021,"1,803.60","1,810.10","1,798.80","1,810.00","1,810.00",218
12-07-2021,"1,802.60","1,805.50","1,799.50","1,805.50","1,805.50",147
13-07-2021,"1,808.10","1,812.00","1,800.60","1,809.40","1,809.40",78
14-07-2021,"1,813.10","1,829.00","1,813.10","1,824.30","1,824.30",707
15-07-2021,"1,831.60","1,833.00","1,823.40","1,828.40","1,828.40",99
16-07-2021,"1,830.10","1,831.40","1,814.50","1,814.50","1,814.50",78
19-07-2021,"1,803.30","1,813.40","1,803.30","1,808.70","1,808.70",33
20-07-2021,"1,812.90","1,824.00","1,810.90","1,810.90","1,810.90",128
21-07-2021,"1,807.00","1,807.00","1,800.00","1,802.90","1,802.90",135
22-07-2021,"1,793.60","1,805.00","1,793.60","1,805.00","1,805.00",2
23-07-2021,"1,800.00","1,801.40","1,800.00","1,801.40","1,801.40",1
26-07-2021,"1,802.50","1,802.50","1,797.20","1,798.70","1,798.70",17
27-07-2021,"1,803.70","1,803.70","1,799.50","1,799.50","1,799.50",1
28-07-2021,"1,799.50","1,799.50","1,799.50","1,799.50","1,799.50","2,09,783"
29-07-2021,"1,806.60","1,832.60","1,806.10","1,831.20","1,831.20","30,496"
30-07-2021,"1,828.00","1,830.50","1,808.90","1,812.60","1,812.60","3,100"
02-08-2021,"1,812.40","1,818.70","1,804.80","1,818.10","1,818.10","1,334"
03-08-2021,"1,812.30","1,813.50","1,806.00","1,810.10","1,810.10","3,341"
04-08-2021,"1,809.30","1,831.30","1,806.30","1,810.50","1,810.50","2,860"
05-08-2021,"1,810.80","1,813.70","1,796.00","1,805.10","1,805.10",588
06-08-2021,"1,799.80","1,800.10","1,758.40","1,760.00","1,760.00",859
09-08-2021,"1,753.50","1,753.80","1,692.60","1,723.40","1,723.40","1,621"
10-08-2021,"1,728.60","1,735.20","1,720.10","1,728.80","1,728.80","1,363"
11-08-2021,"1,727.30","1,752.20","1,727.30","1,750.40","1,750.40",542
12-08-2021,"1,749.70","1,752.40","1,745.50","1,749.00","1,749.00",739
13-08-2021,"1,758.30","1,777.30","1,757.40","1,775.20","1,775.20",436
16-08-2021,"1,776.90","1,787.80","1,771.90","1,786.90","1,786.90",219
17-08-2021,"1,787.70","1,794.20","1,780.00","1,785.00","1,785.00",200
18-08-2021,"1,787.80","1,791.50","1,779.00","1,781.60","1,781.60",263
19-08-2021,"1,780.00","1,789.30","1,775.50","1,780.20","1,780.20",245
20-08-2021,"1,784.10","1,787.50","1,778.20","1,781.00","1,781.00",235
23-08-2021,"1,776.80","1,804.80","1,776.80","1,803.20","1,803.20",32
24-08-2021,"1,801.00","1,805.60","1,801.00","1,805.60","1,805.60",22
25-08-2021,"1,792.00","1,792.90","1,784.00","1,788.20","1,788.20",812
26-08-2021,"1,787.40","1,792.20","1,781.00","1,792.20","1,792.20",61
27-08-2021,"1,803.40","1,816.60","1,803.10","1,816.60","1,816.60","1,219"
30-08-2021,"1,818.20","1,820.30","1,807.80","1,809.00","1,809.00",684
31-08-2021,"1,815.90","1,815.90","1,801.10","1,815.00","1,815.00",82
01-09-2021,"1,813.50","1,815.90","1,809.50","1,813.10","1,813.10",114
02-09-2021,"1,813.20","1,813.90","1,806.80","1,808.70","1,808.70",26
03-09-2021,"1,820.90","1,833.90","1,818.90","1,830.90","1,830.90",53
07-09-2021,"1,825.70","1,825.70","1,792.70","1,795.90","1,795.90",48
08-09-2021,"1,781.70","1,790.70","1,781.70","1,790.70","1,790.70",69
09-09-2021,"1,798.70","1,798.70","1,787.90","1,797.40","1,797.40",49
10-09-2021,"1,789.60","1,789.60","1,789.60","1,789.60","1,789.60",-
13-09-2021,"1,789.80","1,796.00","1,784.00","1,792.00","1,792.00",533
14-09-2021,"1,791.40","1,806.20","1,783.00","1,804.70","1,804.70",764
15-09-2021,"1,803.70","1,803.70","1,792.40","1,792.40","1,792.40",59
16-09-2021,"1,792.90","1,792.90","1,743.90","1,754.60","1,754.60","1,645"
17-09-2021,"1,758.80","1,763.00","1,749.40","1,749.40","1,749.40",581
20-09-2021,"1,751.80","1,761.80","1,750.90","1,761.80","1,761.80",185
21-09-2021,"1,762.20","1,776.00","1,759.00","1,776.00","1,776.00",106
22-09-2021,"1,776.70","1,784.30","1,767.00","1,776.70","1,776.70",17
23-09-2021,"1,766.80","1,766.80","1,738.20","1,747.70","1,747.70",31
24-09-2021,"1,749.70","1,749.70","1,745.00","1,749.70","1,749.70",76
27-09-2021,"1,751.70","1,754.40","1,747.50","1,750.00","1,750.00",808
28-09-2021,"1,739.60","1,741.70","1,726.80","1,735.80","1,735.80","15,748"
29-09-2021,"1,732.40","1,744.10","1,721.40","1,721.50","1,721.50","6,634"
30-09-2021,"1,725.50","1,760.30","1,724.50","1,755.30","1,755.30",997
01-10-2021,"1,754.30","1,762.60","1,748.50","1,757.00","1,757.00","2,220"
04-10-2021,"1,764.50","1,768.90","1,749.50","1,766.20","1,766.20",417
05-10-2021,"1,764.30","1,764.30","1,749.00","1,759.60","1,759.60",98
06-10-2021,"1,759.30","1,762.90","1,744.70","1,760.50","1,760.50",56
07-10-2021,"1,762.40","1,762.40","1,752.80","1,757.90","1,757.90",336
08-10-2021,"1,757.00","1,780.00","1,754.20","1,756.30","1,756.30",254
11-10-2021,"1,756.60","1,757.80","1,752.20","1,754.60","1,754.60",128
